raw,pctl
178.3,1.459156
178.29,1.4609
178.28,1.462395
178.27,1.472362
178.26,1.473109
178.25,1.473608
178.24,1.473857
178.23,1.474604
178.22,1.475352
178.21,1.476349
178.2,1.476847
178.17,1.477096
178.16,1.477345
178.15,1.480335
178.14,1.480584
178.11,1.480834
178.09,1.481332
178.07,1.481581
177.98,1.48183
177.81,1.482079
177.6,1.482329
177.59,1.496781
177.58,1.505003
177.57,1.511731
177.56,1.516465
177.55,1.523442
177.54,1.526931
177.53,1.529921
177.52,1.532911
177.51,1.533907
177.5,1.535652
177.49,1.537147
177.48,1.538642
177.47,1.545868
177.46,1.546366
177.45,1.547114
177.44,1.54811
177.43,1.548858
177.42,1.549356
177.4,1.5511
177.39,1.55135
177.36,1.551599
177.32,1.552346
177.31,1.552595
177.25,1.552845
177.23,1.554589
177.22,1.554838
177.14,1.555087
177.12,1.555336
177.02,1.555585
177.01,1.555835
176.81,1.556084
176.8,1.556333
176.79,1.572031
176.78,1.581499
176.77,1.590968
176.76,1.596201
176.75,1.601682
176.74,1.606168
176.73,1.60841
176.72,1.610902
176.71,1.612397
176.7,1.615138
176.69,1.615885
176.68,1.61738
176.67,1.625354
176.66,1.6266
176.65,1.628593
176.64,1.628842
176.62,1.62959
176.58,1.630088
176.56,1.630337
176.47,1.632081
176.45,1.632331
176.33,1.633078
176.21,1.633327
176.18,1.633577
176.01,1.633826
176,1.634075
175.99,1.653261
175.98,1.663726
175.97,1.672447
175.96,1.676683
175.95,1.682913
175.94,1.686401
175.93,1.689142
175.92,1.69263
175.91,1.695122
175.9,1.697614
175.89,1.69886
175.88,1.700106
175.87,1.709325
175.86,1.710571
175.84,1.711318
175.83,1.712066
175.82,1.712315
175.81,1.713312
175.8,1.714308
175.78,1.714807
175.77,1.715056
175.75,1.716302
175.72,1.716551
175.71,1.7168
