delta,pctl
63.18348,11.09467
62.93107,11.1597
62.93032,11.2489
62.92908,11.24965
62.92808,11.2499
62.92733,11.25015
62.92609,11.2504
62.92534,11.25065
62.9221,11.2509
62.92135,11.25164
62.9206,11.25214
62.91986,11.25239
62.91911,11.25289
62.91363,11.25364
62.91163,11.25613
62.90964,11.25663
62.90615,11.25688
62.88846,11.25762
62.88447,11.26485
62.87874,11.26585
62.86529,11.26834
62.85133,11.27382
62.82916,11.2788
62.6961,11.28653
62.66171,11.33736
62.61437,11.35281
62.5441,11.36975
62.44344,11.39367
62.27948,11.42482
62.047,11.48936
62.04626,11.57108
62.04576,11.57133
62.04451,11.57158
62.04401,11.57183
62.04177,11.57208
62.03729,11.57283
62.03704,11.57333
62.03529,11.57358
62.03455,11.57407
62.02732,11.57457
62.02632,11.57657
62.02483,11.57681
62.02259,11.57731
62.02059,11.57781
61.99642,11.57831
61.99468,11.58554
61.9872,11.58628
61.97674,11.58952
61.96054,11.59251
61.94086,11.59874
61.79933,11.60497
61.76494,11.65231
61.72607,11.66577
61.66328,11.68246
61.55937,11.70614
61.40763,11.747
61.15571,11.80705
61.15297,11.89576
61.15148,11.89601
61.15098,11.89625
61.15073,11.89675
61.14774,11.897
61.14674,11.8975
61.146,11.89825
61.14525,11.89875
61.13877,11.899
61.13802,11.90174
61.13727,11.90223
61.13603,11.90248
61.13379,11.90273
61.13229,11.90348
61.11211,11.90398
61.10762,11.91096
61.10289,11.9127
61.08893,11.91345
61.07124,11.91868
61.05256,11.92466
60.90828,11.93139
60.8724,11.98197
60.82107,11.99368
60.76077,12.01212
60.66086,12.03255
60.50687,12.06793
60.26617,12.12674
60.26592,12.21395
60.26542,12.2142
60.26417,12.21445
60.26343,12.2147
60.26293,12.21495
60.26143,12.2152
60.26068,12.21544
60.25695,12.21569
60.2562,12.21719
60.25595,12.21744
60.25495,12.21769
60.25446,12.21843
60.24773,12.21868
60.24623,12.22242
60.24524,12.22342
60.24299,12.22367
60.2415,12.22466
60.2405,12.22541
60.22281,12.22616
60.21957,12.23538
60.21259,12.23687
60.19989,12.24036
60.18195,12.24634
60.15703,12.25456
60.01625,12.26453
59.97912,12.31237
59.92978,12.32583
59.87272,12.34327
59.77903,12.36595
59.62181,12.40282
59.38235,12.46786
59.3821,12.55656
59.38135,12.55681
59.3811,12.55706
59.38011,12.55731
59.37911,12.55756
59.37886,12.55806
59.37737,12.55831
59.37712,12.5588
59.37488,12.55905
59.37463,12.56005
59.37413,12.5603
59.37313,12.5608
59.37238,12.5613
59.3679,12.56155
59.36615,12.56304
59.36466,12.56379
59.36366,12.56404
59.36192,12.56454
59.35868,12.56503
59.3385,12.56628
59.33451,12.57351
59.32454,12.574
59.30984,12.5755
59.2934,12.58223
59.26649,12.58945
59.12645,12.59892
59.08883,12.64925
59.02877,12.66396
58.96175,12.68638
58.86507,12.71005
58.69962,12.74544
58.44422,12.80798
58.44372,12.89967
58.44272,12.89992
58.44247,12.90017
58.44222,12.90042
58.44147,12.90067
58.44048,12.90092
58.43724,12.90117
58.43699,12.90192
58.43599,12.90216
58.43524,12.90266
58.43001,12.90291
58.42976,12.90491
58.42777,12.90515
58.42603,12.90615
58.42453,12.90665
58.42079,12.90765
58.39862,12.90864
58.39513,12.91562
58.38616,12.91662
58.37445,12.92035
58.35252,12.92658
58.32262,12.93406
58.18682,12.94577
58.14919,12.99909
58.09712,13.01404
58.02984,13.03248
57.92918,13.05889
57.76995,13.09428
57.52427,13.15632
57.52377,13.25026
57.52327,13.25051
57.52302,13.25101
57.52277,13.25126
57.52253,13.25151
57.52178,13.25175
57.52078,13.252
57.52003,13.25225
57.51978,13.2525
57.51954,13.25275
57.51704,13.253
57.51455,13.25375
57.51405,13.25425
57.50757,13.2545
57.50483,13.25674
57.50359,13.25773
57.50085,13.25848
57.4991,13.26023
57.49636,13.26122
57.47244,13.26322
57.46721,13.27418
57.455,13.27592
57.44129,13.28215
57.4241,13.28863
57.39769,13.29561
57.25217,13.30707
57.22302,13.36039
57.16122,13.3721
57.08697,13.39304
56.98531,13.42169
56.83107,13.45807
56.58065,13.51787
56.57966,13.6133
56.57891,13.61355
56.57791,13.6138
56.57716,13.61405
56.57617,13.6143
56.57592,13.61455
56.57542,13.6148
56.57517,13.61505
56.57243,13.6153
56.57168,13.61629
56.57019,13.61654
56.56446,13.61679
56.56296,13.61829
56.56246,13.61879
56.56147,13.61903
56.55897,13.61953
56.55549,13.62003
56.53082,13.62103
56.52733,13.63
56.51811,13.631
56.50366,13.63324
56.48946,13.63947
56.46553,13.64445
56.31703,13.65367
56.28239,13.70924
56.22932,13.72618
56.16703,13.7491
56.0691,13.77601
55.91561,13.81513
55.66469,13.87568
55.6637,13.97112
55.6627,13.97161
55.66245,13.97211
55.6622,13.97236
55.6612,13.97261
55.66071,13.97286
55.65921,13.97311
55.65896,13.97386
55.65572,13.97411
55.6465,13.97485
55.64426,13.97784
55.64277,13.97809
55.64077,13.97934
55.63803,13.98034
55.63704,13.98083
55.61486,13.98133
55.60514,13.98955
55.59841,13.99205
55.58695,13.99504
55.56951,14.00002
55.54683,14.00824
55.40481,14.01696
55.37316,14.07054
55.31635,14.08175
55.24957,14.10667
55.1514,14.13432
55.00439,14.17519
54.73951,14.22901
54.73902,14.32943
54.73877,14.32968
54.73852,14.32992
54.73827,14.33017
54.73802,14.33042
54.73752,14.33067
54.73628,14.33092
54.73528,14.33167
54.73279,14.33217
54.73229,14.33366
54.73204,14.33391
54.7288,14.33416
54.72805,14.33516
54.72706,14.33566
54.72631,14.3359
54.72556,14.33665
54.72008,14.33715
54.71908,14.33889
54.71784,14.33939
54.71584,14.33989
54.71385,14.34064
54.71235,14.34089
54.70961,14.34139
54.68395,14.34213
54.67922,14.35185
54.67024,14.35335
54.65405,14.35708
54.63835,14.36331
54.61169,14.36979
54.46393,14.38175
54.43428,14.43508
54.37996,14.44803
54.30695,14.4737
54.20579,14.5031
54.03834,14.54272
53.80836,14.60676
53.80387,14.69671
53.80263,14.69696
53.80188,14.69721
53.80138,14.6977
53.79914,14.69795
53.79839,14.69895
53.79739,14.6992
53.79665,14.69995
53.79116,14.7002
53.78867,14.70169
53.78817,14.70194
53.78568,14.70219
53.78369,14.70269
53.76027,14.70319
53.75703,14.7129
53.75254,14.7139
53.74183,14.71515
53.72787,14.71863
53.70545,14.72511
53.68601,14.73558
53.54224,14.74156
53.51134,14.79887
53.46151,14.80908
53.3885,14.82653
53.2988,14.85443
53.1321,14.88782
52.90735,14.95161
52.9066,15.03882
52.90585,15.03907
52.90461,15.03932
52.90336,15.03957
52.90286,15.04007
52.90112,15.04057
52.90037,15.04156
52.89962,15.04181
52.89863,15.04206
52.89165,15.04281
52.89115,15.0448
52.8909,15.04505
52.89015,15.0453
52.88941,15.04555
52.88766,15.0458
52.86623,15.04655
52.86324,15.05527
52.85652,15.05626
52.84431,15.05776
52.83434,15.06349
52.81017,15.06797
52.78675,15.07844
52.63749,15.08741
52.60784,15.14646
52.55975,15.15942
52.48326,15.18135
52.39256,15.21474
52.23857,15.25286
52.00833,15.31216
52.00709,15.40162
52.00684,15.40211
52.00659,15.40236
52.00634,15.40261
52.00559,15.40286
52.00459,15.40311
52.0041,15.40336
52.00285,15.40361
52.00235,15.40411
52.00061,15.40436
52.00036,15.40535
52.00011,15.4056
51.99513,15.40585
51.9879,15.4076
51.98616,15.40909
51.98416,15.40934
51.98267,15.41034
51.98117,15.41133
51.97768,15.41233
51.95401,15.41308
51.95102,15.42305
51.94679,15.42404
51.93807,15.42554
51.92411,15.43002
51.90717,15.43625
51.8835,15.44398
51.73898,15.4532
51.70683,15.50403
51.65501,15.51873
51.58623,15.54016
51.48731,15.56757
51.32286,15.60768
51.08988,15.67446
51.08864,15.76591
51.08764,15.76616
51.08689,15.76641
51.08589,15.76665
51.08565,15.7669
51.08515,15.76715
51.0849,15.7674
51.08465,15.76765
51.08266,15.7679
51.08241,15.7689
51.07942,15.76915
51.07892,15.7694
51.07817,15.76964
51.07668,15.76989
51.07194,15.77014
51.07119,15.77239
51.07094,15.77263
51.06845,15.77288
51.06571,15.77338
51.06297,15.77513
51.04129,15.77612
51.03731,15.78285
51.03133,15.78484
51.01937,15.78734
51.00417,15.79157
50.98423,15.79606
50.96554,15.80528
50.82476,15.81375
50.78016,15.86807
50.73381,15.88626
50.64561,15.90395
50.55391,15.93933
50.40192,15.97745
50.16196,16.0395
50.16121,16.13568
50.16072,16.13593
50.16022,16.13618
50.15997,16.13643
50.15872,16.13668
50.15822,16.13693
50.15748,16.13717
50.15573,16.13742
50.15499,16.13842
50.15449,16.13867
50.15299,16.13892
50.15224,16.13942
50.15175,16.13992
50.1505,16.14016
50.14901,16.14041
50.14203,16.14141
50.13979,16.14266
50.13879,16.14291
50.13729,16.1434
50.13405,16.14365
50.10889,16.1454
50.10391,16.15636
50.09792,16.15811
50.08596,16.15935
50.07176,16.16409
50.05357,16.17031
49.91952,16.17804
49.89111,16.2356
49.85423,16.25055
49.80465,16.26799
49.73862,16.29017
49.65215,16.31758
49.49842,16.35395
49.26245,16.41824
49.2617,16.5067
49.2612,16.5072
49.26046,16.50769
49.25996,16.50794
49.25846,16.50819
49.25821,16.50844
49.25697,16.50869
49.25472,16.50919
49.25398,16.50994
49.25348,16.51019
49.25248,16.51044
49.2475,16.51093
49.24625,16.51367
49.24526,16.51442
49.24451,16.51517
49.24326,16.51542
49.24152,16.51642
49.23853,16.51716
49.21361,16.51891
49.20813,16.52862
49.20016,16.53037
49.18545,16.53485
49.17001,16.53809
49.1568,16.54482
49.02299,16.5498
48.99833,16.60462
48.96419,16.61484
48.9161,16.62904
48.84982,16.64947
48.7499,16.67763
48.59043,16.7175
48.36194,16.77954
48.36144,16.86725
48.36044,16.8675
48.36019,16.86775
48.3592,16.868
48.35895,16.8685
48.3582,16.86875
48.35795,16.86924
48.3577,16.86949
48.3572,16.86974
48.35596,16.86999
48.35521,16.87024
48.35471,16.87049
48.35172,16.87074
48.35147,16.87124
48.35122,16.87149
48.344,16.87174
48.34225,16.87323
48.34151,16.87398
48.34101,16.87448
48.34026,16.87473
48.33827,16.87498
48.33602,16.87622
48.31285,16.87697
48.30936,16.88544
48.30139,16.88694
48.29242,16.88968
48.27871,16.89292
48.26177,16.90064
48.11924,16.90712
48.09383,16.96642
48.05172,16.97963
48.00438,16.99582
47.93162,17.01352
47.84441,17.04441
47.69465,17.08453
47.45046,17.14707
47.45022,17.243
47.44947,17.24325
47.44747,17.2435
47.44698,17.24375
47.44498,17.244
47.44448,17.2445
47.44374,17.245
47.44,17.24549
47.43975,17.24674
47.43776,17.24699
47.43701,17.24724
47.43601,17.24774
47.42854,17.24873
47.42629,17.25172
47.42405,17.25222
47.42281,17.25297
47.42131,17.25322
47.41932,17.25422
47.41633,17.25496
47.39241,17.25621
47.38817,17.26643
47.37895,17.26867
47.36874,17.27415
47.35179,17.27764
47.3351,17.28462
47.19157,17.2901
47.16566,17.35314
47.12205,17.36485
47.07272,17.38254
46.99996,17.40372
46.89805,17.43835
46.73957,17.48196
46.48542,17.55248
46.48417,17.66037
46.48367,17.66062
46.48243,17.66087
46.48218,17.66161
46.48143,17.66186
46.47944,17.66211
46.47869,17.66311
46.47794,17.66336
46.47495,17.66361
46.47445,17.66485
46.47371,17.66535
46.47346,17.6656
46.47246,17.66585
46.47122,17.6666
46.46225,17.66685
46.46025,17.67058
46.45975,17.67108
46.45851,17.67133
46.45726,17.67208
46.45502,17.67258
46.45228,17.67357
46.42686,17.67457
46.42337,17.68678
46.41789,17.68728
46.40718,17.69102
46.38724,17.69575
46.36731,17.70547
46.21831,17.71394
46.18816,17.7715
46.14953,17.7857
46.09746,17.80115
46.02071,17.82557
45.92005,17.85771
45.76033,17.89633
45.50567,17.96286
45.50418,18.06901
45.50393,18.06926
45.50318,18.06951
45.50193,18.06976
45.50144,18.07001
45.50019,18.07051
45.49994,18.07125
45.49944,18.0715
45.49894,18.07175
45.49496,18.072
45.49446,18.07399
45.49346,18.07449
45.49247,18.07499
45.49122,18.07524
45.48449,18.07574
45.48349,18.07923
45.48225,18.07997
45.4805,18.08047
45.47851,18.08097
45.47776,18.08197
45.45609,18.08222
45.45285,18.09293
45.44637,18.09468
45.44014,18.09717
45.42942,18.1009
45.40874,18.10689
45.39404,18.11635
45.25077,18.12333
45.22161,18.18114
45.17901,18.19285
45.12344,18.21029
45.04495,18.23621
44.94703,18.27159
44.78756,18.3132
44.53265,18.38048
44.5319,18.49036
44.53141,18.49061
44.53116,18.49086
44.53066,18.49111
44.53016,18.49136
44.52916,18.49186
44.52767,18.49211
44.52742,18.49236
44.52617,18.4926
44.52592,18.4931
44.52543,18.49335
44.52244,18.4936
44.52094,18.4951
44.5192,18.49559
44.51297,18.49609
44.51097,18.49809
44.50998,18.49834
44.50798,18.49883
44.50574,18.50008
44.48307,18.50182
44.47908,18.51104
44.47235,18.51254
44.46488,18.51478
44.44793,18.51727
44.42974,18.523
44.40931,18.53247
44.26379,18.54418
44.23838,18.60648
44.20001,18.61819
44.14793,18.63513
44.06545,18.6583
43.97176,18.69443
43.81478,18.73306
43.55241,18.79784
43.55191,18.90947
43.54991,18.90972
43.54842,18.91022
43.54817,18.91047
43.54692,18.91072
43.54618,18.91146
43.54269,18.91171
43.54219,18.91296
43.53247,18.91321
43.53197,18.91719
43.53123,18.91744
43.53098,18.91794
43.52948,18.91819
43.52724,18.91869
43.5245,18.91969
43.49933,18.92118
43.49535,18.93015
43.49111,18.9319
43.48064,18.93389
43.46594,18.93713
43.44925,18.94236
43.42657,18.94834
43.28255,18.95706
43.24842,19.0206
43.2093,19.03605
43.15921,19.05299
43.08272,19.07417
42.98205,19.11055
42.82208,19.1569
42.5744,19.22717
42.57366,19.33257
42.57291,19.33282
42.57191,19.33331
42.57141,19.33356
42.57042,19.33381
42.56942,19.33431
42.56842,19.33456
42.56792,19.33481
42.56419,19.33506
42.56344,19.33581
42.55646,19.33605
42.55522,19.33755
42.55397,19.3378
42.55198,19.33855
42.55023,19.33904
42.54799,19.34004
42.545,19.34104
42.52382,19.34203
42.52008,19.34976
42.51385,19.3515
42.50588,19.35449
42.48894,19.35698
42.47324,19.36496
42.45181,19.37194
42.31501,19.3814
42.27988,19.44345
42.24898,19.45765
42.1979,19.47185
42.11842,19.49752
42.01003,19.5319
41.84383,19.57377
41.59142,19.65425
41.59117,19.76264
41.59042,19.76289
41.58967,19.76314
41.58942,19.76339
41.58818,19.76363
41.58743,19.76413
41.58693,19.76463
41.58668,19.76488
41.58643,19.76513
41.58569,19.76538
41.58494,19.76588
41.58469,19.76613
41.5827,19.76638
41.5812,19.76662
41.57198,19.76712
41.56974,19.76986
41.56675,19.77086
41.565,19.7726
41.56301,19.7736
41.54208,19.77485
41.5371,19.78232
41.53162,19.78457
41.52165,19.78681
41.5062,19.79204
41.49175,19.79827
41.47331,19.8035
41.33701,19.80973
41.29939,19.86804
41.26425,19.88523
41.22463,19.90068
41.15013,19.91762
41.06118,19.95002
40.89398,19.98664
40.61939,20.05791
40.6189,20.17103
40.61865,20.17128
40.61815,20.17153
40.6179,20.17178
40.61715,20.17203
40.61441,20.17228
40.61391,20.17253
40.61316,20.17278
40.61267,20.17327
40.60993,20.17352
40.60943,20.17477
40.60768,20.17502
40.60669,20.17527
40.59946,20.17577
40.59796,20.1795
40.59522,20.17975
40.59398,20.18125
40.59248,20.18175
40.59074,20.18274
40.56981,20.18349
40.56482,20.1947
40.56183,20.19645
40.55087,20.19869
40.53991,20.20293
40.5262,20.20965
40.50826,20.21813
40.38168,20.2266
40.3453,20.27668
40.30818,20.29412
40.25286,20.31381
40.18259,20.33972
40.09414,20.37336
39.92919,20.407
39.66157,20.483
39.66132,20.60858
39.66083,20.60883
39.65983,20.60908
39.65809,20.60983
39.65759,20.61032
39.65584,20.61057
39.65534,20.61107
39.6546,20.61132
39.65086,20.61157
39.65011,20.61356
39.64936,20.61381
39.64637,20.61406
39.64588,20.61605
39.64463,20.6163
39.64388,20.6173
39.64239,20.6178
39.6399,20.6183
39.63815,20.61979
39.61747,20.62079
39.61298,20.62876
39.607,20.63125
39.59803,20.6335
39.58682,20.63649
39.56838,20.64247
39.55592,20.64969
39.41664,20.65542
39.38474,20.71846
39.3531,20.73267
39.29654,20.74762
39.24072,20.77104
39.15077,20.79596
39.00027,20.83308
38.75733,20.89986
38.75558,21.01448
38.75508,21.01473
38.75434,21.01498
38.75409,21.01523
38.75334,21.01548
38.75259,21.01598
38.75184,21.01623
38.75035,21.01672
38.7496,21.01697
38.74238,21.01722
38.74088,21.01996
38.73939,21.02046
38.73689,21.02146
38.7344,21.02221
38.73241,21.02345
38.71123,21.0247
38.70849,21.03292
38.7035,21.03491
38.69404,21.03591
38.68108,21.0394
38.66613,21.04388
38.65018,21.05161
38.52535,21.05809
38.4942,21.10867
38.45956,21.12113
38.40325,21.13683
38.33797,21.159
38.25873,21.1899
38.11197,21.22802
37.92658,21.29704
37.87301,21.29729
37.85358,21.29754
37.85183,21.40942
37.85158,21.40967
37.84884,21.40992
37.84834,21.41017
37.84635,21.41067
37.84585,21.41141
37.8451,21.41166
37.84436,21.41191
37.83838,21.41241
37.83763,21.4149
37.83663,21.41515
37.83539,21.41565
37.83439,21.4164
37.8324,21.4169
37.8299,21.41764
37.80922,21.41914
37.80673,21.42886
37.801,21.42935
37.79228,21.4311
37.78456,21.43484
37.76761,21.43708
37.74793,21.44555
37.62683,21.45452
37.59543,21.50934
37.57874,21.52603
37.56304,21.52628
37.55158,21.54223
37.52791,21.54248
37.52542,21.54273
37.50872,21.54298
37.49601,21.57014
37.44842,21.57039
37.44568,21.5973
37.43322,21.59755
37.43247,21.5978
37.3956,21.59804
37.39335,21.59829
37.3647,21.59854
37.35772,21.59879
37.35523,21.63816
37.30913,21.63841
37.2902,21.63866
37.26329,21.63891
37.20772,21.63941
37.18853,21.7017
37.17134,21.70195
37.16387,21.7022
37.13646,21.70245
37.12948,21.7027
37.09784,21.70295
37.09235,21.7032
37.07815,21.70344
37.06146,21.70369
37.06146,21.70394
37.05946,21.70419
37.05298,21.70444
37.02159,21.70469
37.0019,21.70494
36.99667,21.70519
36.98122,21.70544
36.97898,21.70569
36.97873,21.8071
36.97873,21.80735
36.97823,21.8076
36.97773,21.80785
36.97748,21.80835
36.97599,21.8086
36.97574,21.80884
36.97449,21.80909
36.97425,21.80959
36.97375,21.80984
36.972,21.81009
36.97175,21.81034
36.97076,21.81059
36.96752,21.81084
36.96702,21.81159
36.96627,21.81208
36.96577,21.81233
36.96552,21.81258
36.96478,21.81283
36.96453,21.81333
36.95905,21.81358
36.95805,21.81682
36.95755,21.81757
36.95506,21.81806
36.95381,21.81831
36.95207,21.81856
36.95057,21.81906
36.93961,21.81981
36.93537,21.82006
36.9289,21.82031
36.9264,21.82978
36.92416,21.83052
36.92267,21.83077
36.92242,21.83102
36.91768,21.83277
36.91469,21.83301
36.9137,21.837
36.90423,21.83725
36.90049,21.84149
36.89501,21.84174
36.89302,21.84198
36.88604,21.84223
36.88579,21.84896
36.87532,21.84921
36.87084,21.84946
36.86984,21.84971
36.86112,21.85693
36.86087,21.85743
36.85539,21.85768
36.85539,21.85793
36.8509,21.85818
36.83795,21.85843
36.80356,21.85868
36.77391,21.85893
36.77291,21.85918
36.76569,21.85943
36.76095,21.85968
36.75323,21.85993
36.73728,21.86017
36.73629,21.86067
36.7333,21.86092
36.72831,21.92272
36.72732,21.92346
36.71012,21.92371
36.70937,21.93393
36.70589,21.93418
36.7014,21.93443
36.68321,21.93493
36.68072,21.94639
36.67399,21.94689
36.67175,21.94714
36.65954,21.94788
36.65481,21.94813
36.6269,21.94838
36.62665,21.97579
36.6264,21.97604
36.6117,21.97629
36.6107,21.97654
36.60821,21.97679
36.60771,21.97704
36.60547,21.97729
36.60522,21.97778
36.60447,21.97803
36.58479,21.97828
36.58155,21.97878
36.58005,21.97903
36.57507,21.97928
36.57482,21.97953
36.5661,21.98003
36.55613,22.00544
36.5524,22.00569
36.5514,22.00594
36.54716,22.00619
36.54068,22.00644
36.53919,22.00669
36.53171,22.00694
36.521,22.00719
36.49334,22.00744
36.48786,22.00768
36.48088,22.00818
36.47764,22.00843
36.46892,22.05154
36.46419,22.05179
36.46369,22.05229
36.45671,22.05278
36.45198,22.05303
36.45073,22.05353
36.43753,22.05428
36.42706,22.05453
36.42607,22.05553
36.42258,22.05577
36.41884,22.05602
36.41186,22.05627
36.40713,22.05652
36.40613,22.05677
36.40115,22.05702
36.39218,22.05752
36.38595,22.05777
36.3852,22.05802
36.36477,22.05827
36.3548,22.05852
36.34758,22.05901
36.3411,22.05926
36.3401,22.05951
36.33387,22.06026
36.33263,22.12679
36.33263,22.12704
36.32191,22.12729
36.31743,22.12754
36.3117,22.12779
36.30696,22.12853
36.30023,22.12878
36.28204,22.12928
36.2793,22.12953
36.27806,22.13028
36.25463,22.13053
36.25015,22.13078
36.24492,22.13102
36.23993,22.13127
36.23819,22.13152
36.23071,22.13177
36.22149,22.13252
36.22075,22.13277
36.21875,22.13302
36.21452,22.13327
36.20605,22.13402
36.20405,22.13426
36.20007,22.13476
36.19882,22.13501
36.18487,22.13551
36.18287,22.13601
36.18063,22.13651
36.1759,22.13676
36.1754,22.13725
36.17316,22.13775
36.17241,22.138
36.17091,22.1385
36.16717,22.13925
36.16618,22.1395
36.16593,22.13975
36.16543,22.14
36.16369,22.14024
36.16344,22.14049
36.14749,22.14074
36.14325,22.14099
36.14201,22.14124
36.13977,22.14174
36.13802,22.14199
36.13727,22.14224
36.13553,22.14249
36.13453,22.14299
36.13055,22.14323
36.12756,22.14348
36.12681,22.14398
36.12133,22.14423
36.11908,22.14473
36.11236,22.14498
36.11086,22.14548
36.10937,22.14573
36.10937,22.14598
36.09168,22.14647
36.09143,22.24938
36.09093,22.24963
36.09043,22.24988
36.08943,22.25013
36.08918,22.25038
36.08844,22.25063
36.08819,22.25088
36.08744,22.25113
36.08719,22.25138
36.08644,22.25162
36.08619,22.25212
36.08545,22.25287
36.08345,22.25312
36.08345,22.25412
36.08271,22.25561
36.08246,22.25586
36.08171,22.25611
36.08071,22.25636
36.07996,22.25661
36.07573,22.25686
36.07473,22.2581
36.07423,22.2586
36.07324,22.25885
36.07299,22.2591
36.07174,22.25935
36.07174,22.25985
36.0695,22.26035
36.06726,22.26209
36.06476,22.26334
36.05629,22.26383
36.05455,22.26408
36.05355,22.26558
36.05206,22.26657
36.04558,22.26682
36.04458,22.27779
36.04035,22.27854
36.0396,22.28053
36.03636,22.28128
